px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
31.8161     22.4083     -20.431     44.2138     53.1318     -98.0393     -85.5951     140.656     30.905     -58.4523     -52.6412     84.5156     15.3533     -28.047     -23.3617     39.5996
-9.68163     -15.7671     30.824     36.2698     -61.1259     98.59     670.772     680.746     -27.9967     45.0271     307.329     311.869     -15.3614     24.5476     170.416     172.858
5.37063     -4.42036     -71.6361     72.1329     72.4211     90.8128     -64.6344     133.013     18.7752     22.6503     -18.6069     34.8104     21.608     28.0207     -18.9562     40.1453
59.9142     2.42435     -32.9564     68.5912     7.05116     86.1692     -90.4864     125.242     3.79472     54.0066     -57.6841     79.1111     11.4052     0.959544     -5.92799     12.8895
-53.1294     44.7597     340.627     347.672     -3.0427     45.8861     44.105     63.8991     -19.8354     17.0291     133.215     135.756     -1.07571     15.3714     15.5157     21.8677
-71.334     -90.6028     74.8624     137.568     31.8631     -17.5092     16.8817     40.3715     -11.9698     -14.3419     11.3672     21.8729     -15.5466     -19.4125     15.0764     29.0833
14.3451     64.6233     77.2408     101.839     -78.2337     26.4439     118.373     144.412     -34.082     12.587     51.5555     63.0713     -25.8156     7.64071     39.6762     47.9483
18.2337     -17.4922     -18.593     31.7362     7.28059     117.352     -64.2812     134.088     1.90854     27.7268     -15.9387     32.0384     1.7053     34.8239     -18.7517     39.5884
24.2897     -0.397984     45.7165     51.9921     -81.5274     86.3386     192.288     226.05     -11.4075     12.0026     26.6763     31.4117     -9.62418     10.6794     24.0997     28.0622
-15.3645     114.498     316.659     337.108     11.0357     -7.09408     2.49025     14.19     -6.16336     41.0292     114.859     122.123     -3.02091     28.0551     78.4589     83.3789
66.2334     -69.8665     -197.057     219.369     30.6048     29.8071     -166.994     172.439     38.2573     -40.4063     -111.789     124.873     7.89122     7.61038     -41.1024     42.5393
22.9242     0.468588     2.91965     23.6072     -18.1864     -108.113     -135.244     174.164     -8.39677     -49.6437     -63.694     81.1907     -4.7009     -32.5118     -40.5005     52.1503
-26.6633     -30.5932     -100.229     108.239     82.6234     -55.8524     -148.707     179.117     11.4234     -7.10718     -20.9823     24.9428     39.578     -25.613     -69.2635     83.7847
7.42369     127.863     737.692     748.743     -4.61339     -15.9541     44.7254     47.9502     2.33691     59.897     338.569     343.835     3.26488     37.4772     219.861     223.056
70.1169     -42.5082     255.905     268.763     40.6868     40.8071     78.9915     97.8945     39.1756     -23.0677     146.045     152.957     8.19683     7.20126     15.574     19.0157
-18.3913     -10.6042     -340.955     341.649     -66.2922     -53.0899     -176.594     196.014     -29.0988     -26.0888     -80.9895     89.9259     -14.4536     -10.0718     -37.1472     41.1128
10.0785     80.6544     -139.427     161.461     13.325     26.5707     13.715     33.0862     5.02536     34.965     -61.8604     71.2356     0.892405     16.4212     -26.4529     31.1521
27.3783     -27.3003     -325.593     327.915     63.2206     86.5513     -1188.35     1193.18     25.9655     34.1786     -457.327     459.337     18.4584     -16.3623     -208.138     209.595
-96.6589     75.5672     -23.0725     124.935     23.5802     6.73751     -12.6084     27.9899     -39.0672     30.7211     -9.83206     50.6626     -13.3666     10.7601     -3.00976     17.4468
66.7013     64.6633     -482.014     490.908     11.1788     4.12147     -666.542     666.665     34.3025     31.8984     -251.477     255.803     22.3374     22.735     -158.004     161.186
65.3078     19.0358     -360.651     367.041     35.8563     -73.1341     -298.579     309.527     52.5014     14.0324     -288.229     293.308     25.398     -51.2922     -211.331     218.945
1.75554     29.0295     55.9001     63.1954     110.231     -39.2604     410.745     427.114     11.9422     -3.59771     45.7366     47.4067     31.1691     -11.5414     115.1     119.803
-1.14142     13.6724     95.4945     96.5944     58.7051     -108.359     213.544     246.601     20.8619     -39.8985     77.2109     89.3792     7.62462     -13.7132     28.6294     32.647
5.60648     27.766     -44.0676     52.6058     49.0578     72.5988     -822.445     827.113     13.1078     21.5575     -240.279     241.6     8.89614     13.1817     -150.665     151.502
-53.9149     -5.97205     93.1572     107.906     -10.1158     86.8392     102.053     134.467     -1.68203     9.96956     11.0466     14.9756     -1.85243     10.6746     12.4732     16.5221
-31.9934     119.003     450.364     466.943     -4.22637     -18.3867     137.847     139.215     -12.2858     41.7756     163.906     169.592     -8.06054     33.9135     122.51     127.373
-99.4048     -63.5473     -21.2134     119.969     -13.5032     24.0525     22.5445     35.9465     -10.5279     -6.3084     -3.16806     12.6851     -56.2349     -36.7027     -11.7102     68.1659
-34.0057     -18.4246     49.6629     63.1292     -38.0569     -77.9957     -35.758     93.9858     -17.3009     -33.7573     -14.3612     40.5601     -8.9184     -4.72892     11.5561     15.3448
-79.1002     91.3348     162.199     202.312     27.1991     8.51144     52.0823     59.5638     -17.2344     18.4779     35.2303     43.3547     -16.0035     18.7113     32.3931     40.6883
2.52788     -48.5735     6.37271     49.2892     79.7102     -14.2559     105.008     132.69     13.2599     -2.36015     16.8141     21.549     0.551796     -11.65     0.847648     11.6946
85.7822     100.719     -223.453     259.726     -11.3314     -11.6677     -61.6114     63.9026     44.8344     52.9328     -117.537     136.48     10.1002     11.5208     -26.863     30.9292
-76.702     72.6693     118.53     158.86     25.3729     19.8918     6.88829     33.316     -17.6224     17.3416     27.0907     36.6767     -9.21916     8.94828     14.595     19.4447
-8.21246     -9.04819     -100.253     101.109     -36.4164     103.641     -123.655     165.473     -18.7961     51.6525     -59.3662     80.905     -8.67112     26.1846     -33.5054     43.3985
6.50226     13.2601     20.5627     25.7677     -39.2022     86.1717     -106.537     142.602     -4.40273     11.8203     -13.7436     18.655     -25.1348     53.1264     -65.2554     87.8205
-21.3127     -95.5931     2.54355     98.0907     22.2858     -5.87184     -44.6361     50.4634     -3.33691     -11.3953     0.768206     11.909     -5.27837     -23.5887     0.237893     24.1733
-38.7108     -130.005     -60.361     148.547     -2.0248     17.9249     -17.0206     25.2615     -7.42872     -23.2373     -9.48659     26.1754     -15.7461     -52.3882     -24.4711     59.9274
-29.2299     -4.42175     381.669     382.842     -43.8367     88.408     334.102     348.403     -8.36078     15.1386     62.9194     65.253     -17.6903     36.2693     131.453     137.507
38.0302     -78.9535     915.468     919.665     31.2326     3.64902     81.0252     87.0455     8.63991     -16.6583     205.623     206.478     11.6137     -24.617     275.931     277.27
72.0727     24.6317     -155.267     173.009     23.1879     -60.351     -93.925     114.127     50.7421     17.1745     -106.813     119.494     8.45877     -24.663     -39.6579     47.4612
-52.5992     9.58025     -122.2     133.47     12.119     95.5533     -181.028     205.114     -17.6102     3.96255     -40.5755     44.4094     9.07575     66.1356     -125.749     142.369
39.8336     68.2111     -19.4937     81.5016     20.7172     16.053     -106.932     110.201     19.5705     33.0142     -9.61977     39.5661     5.25032     9.01302     -2.85892     10.8562
-45.3697     9.11689     1143.77     1144.72     4.78055     97.4742     1211.97     1215.9     3.29792     56.9999     705.268     707.575     -24.9623     6.5978     634.521     635.047
36.4552     5.43654     -6.43454     37.7224     43.165     83.0864     133.209     162.894     16.6863     32.2434     50.9697     62.5779     12.1589     1.02962     -1.53037     12.2988
69.3817     -41.9814     127.346     151.05     47.2831     46.1137     46.0262     80.645     36.2963     -22.2176     67.6245     79.9007     7.69065     6.71303     6.41273     12.0657
-122.404     -34.3751     -307.779     333.04     4.9817     7.79221     1.86532     10.5856     -52.0763     -14.8925     -135.457     145.885     -44.0814     -11.748     -106.686     116.03
109.361     -37.2316     -7.67757     115.879     -13.7813     9.39449     -22.5007     28.4165     15.7499     -5.39395     -1.4783     16.7399     39.3348     -13.1658     -2.26077     41.5413
-24.6569     32.3978     -218.328     222.143     72.5659     65.9764     -230.995     250.998     12.7798     11.8329     -43.427     46.7895     8.52608     7.28628     -25.2946     27.6695
60.9142     -100.272     22.7778     119.612     -14.1626     -0.203684     39.3097     42.0584     24.9689     -44.8519     8.22254     51.988     17.057     -25.7519     6.89452     31.6486
55.6942     -23.4194     63.259     87.6074     25.5298     -51.3313     291.984     297.597     28.0001     -11.5001     31.8275     43.9232     9.619     -15.5093     93.1101     94.8818
-55.3789     -5.1567     -390.559     394.529     -18.7273     -74.8352     -203.674     217.847     -10.7111     -43.4295     -118.775     126.919     -22.7478     -1.8103     -156.168     157.827
8.75672     100.649     840.2     846.265     -44.9427     1.71197     498.099     500.148     2.21634     29.5253     250.503     252.246     0.87567     10.0754     88.2273     88.8052
