px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-29.2299     -4.42175     381.669     382.842     -43.8367     88.408     334.102     348.403     -23.0193     -2.12227     300.096     301.004     -43.4663     87.658     332.465     346.618
38.0302     -78.9535     915.468     919.665     31.2326     3.64902     81.0252     87.0455     29.9896     3.3866     78.7515     84.5423     37.1924     -77.4144     893.68     897.828
72.0727     24.6317     -155.267     173.009     23.1879     -60.351     -93.925     114.127     22.0034     -57.7084     -89.5301     108.911     69.7767     24.298     -151.46     168.657
-52.5992     9.58025     -122.2     133.47     12.119     95.5533     -181.028     205.114     -52.2857     9.606     -123.4     134.711     12.1635     94.5905     -179.257     203.118
39.8336     68.2111     -19.4937     81.5016     20.7172     16.053     -106.932     110.201     19.2809     15.4992     -100.209     103.302     39.3997     67.5431     -19.5216     80.8131
-45.3697     9.11689     1143.77     1144.72     4.78055     97.4742     1211.97     1215.9     -45.2818     8.97346     1138.15     1139.1     3.428     76.1853     953.812     956.873
36.4552     5.43654     -6.43454     37.7224     43.165     83.0864     133.209     162.894     33.6808     4.56478     -4.83931     34.5738     35.2211     67.9002     110.15     134.211
69.3817     -41.9814     127.346     151.05     47.2831     46.1137     46.0262     80.645     46.3536     45.5226     46.1795     79.9227     68.359     -41.4066     125.828     149.24
-122.404     -34.3751     -307.779     333.04     4.9817     7.79221     1.86532     10.5856     -55.1351     -15.9448     -143.767     154.814     -62.9199     -16.8012     -151.738     165.196
-3.84918     -12.6588     32.4153     35.3391     -48.7838     -74.1706     -66.9579     111.299     -0.297886     -5.78989     8.9588     10.7149     -32.4809     -46.2543     -43.2202     71.3578
109.361     -37.2316     -7.67757     115.879     -13.7813     9.39449     -22.5007     28.4165     -10.5187     6.77114     -17.2913     21.5768     106.492     -36.66     -7.45972     113.152
-24.6569     32.3978     -218.328     222.143     72.5659     65.9764     -230.995     250.998     -24.0504     32.3816     -213.68     217.544     71.0502     65.2777     -228.705     248.4
60.9142     -100.272     22.7778     119.612     -14.1626     -0.203684     39.3097     42.0584     -13.58     0.55035     35.9807     38.5332     57.0596     -94.442     21.212     112.568
-2.52152     48.7579     -278.649     282.935     -56.5306     40.0089     -90.1983     113.821     -1.94792     34.3449     -196.531     199.603     -55.0872     38.4334     -87.9394     110.854
55.6942     -23.4194     63.259     87.6074     25.5298     -51.3313     291.984     297.597     51.0772     -21.0372     57.6937     80.0207     26.0884     -50.6022     289.477     295.124
-55.3789     -5.1567     -390.559     394.529     -18.7273     -74.8352     -203.674     217.847     -53.4487     -5.55096     -378.6     382.432     -17.5539     -70.8258     -192.852     206.345
8.75672     100.649     840.2     846.265     -44.9427     1.71197     498.099     500.148     -43.542     2.13877     484.752     486.794     6.00385     63.722     555.267     558.965
-36.4035     -7.04079     -150.607     155.178     -63.1281     49.7075     -53.7405     96.7836     -36.4105     -6.61232     -147.505     152.258     -61.3887     48.2059     -52.5598     94.2921
99.3521     18.238     -438.769     450.272     4.85209     3.04454     -477.087     477.145     31.1291     7.3018     -136.311     140.022     54.5908     9.61978     -243.223     249.486
63.3545     7.47199     128.277     143.345     40.6861     -50.8901     20.6308     68.5115     60.4594     7.4046     121.156     135.826     40.0657     -49.8714     20.6091     67.5301
7.82679     -25.7221     -85.1918     89.4626     -112.004     -3.41177     -135.741     176.083     7.62189     -23.1356     -76.0016     79.9701     -100.416     -2.5556     -122.862     159.138
-24.6593     -72.969     -213.982     227.473     -56.4249     12.6154     -77.2025     96.5722     -45.1909     8.91448     -63.5572     78.5853     -23.5258     -70.1051     -205.845     218.799
-114.682     -19.1356     -1730.75     1734.65     4.88222     31.9433     -509.684     510.73     1.58177     20.253     -295.771     296.485     -112.089     -18.6512     -1690.26     1694.1
-104.391     4.89789     -369.362     383.892     2.05233     -41.656     -196.703     201.133     1.78832     -40.6145     -195.024     199.322     -104.122     4.74928     -368.406     382.917
-28.4116     53.0441     -290.289     296.499     53.6703     48.6623     -143.261     160.609     -27.9212     51.9002     -285.411     291.52     51.6315     46.965     -137.966     154.731
20.6628     81.8354     -275.858     288.522     37.8269     22.5738     -560.767     562.515     37.2776     22.7892     -551.544     553.336     20.9786     81.3269     -279.948     292.488
-71.7663     47.0166     -328.147     339.212     -37.7863     -34.1559     -77.2011     92.6147     -36.2836     -32.9125     -74.9845     89.7787     -70.1071     46.3032     -319.661     330.575
57.2183     15.555     332.829     338.103     34.3104     -87.1474     501.508     510.201     52.6271     14.6998     304.664     309.571     33.4897     -85.1291     489.502     498.032
-78.712     81.1655     -129.143     171.71     9.09039     -9.64956     -76.5174     77.8055     -32.8863     35.245     -53.258     71.8592     -43.9466     43.6063     -72.9876     95.7971
-77.7692     -56.0954     164.654     190.601     8.87812     -28.3487     -0.843163     30.1035     8.45599     -25.8011     -1.19081     27.7405     -77.0095     -56.362     162.253     188.734
