px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
79.15     75.3388     75.632     166.316     100.001     48.9552     -15.2111     36.1409     62.9062     4.8     30.1949     90.5499     39.4911     103.41     4.8
-101.872     31.7542     -460.382     483.05     100     -65.7327     -31.0665     -254.899     265.108     4.8     -36.1394     62.8206     -205.483     217.942     4.8
-3.38828     -115.618     -811.268     825.551     99.9963     -24.7554     -119.568     -553.735     567.058     4.8     21.3671     3.95031     -257.533     258.493     4.8
24.5834     -99.2691     539.078     557.731     100.002     -8.97962     -42.3765     60.3378     74.4318     4.8     33.563     -56.8926     478.74     483.299     4.8
-8.18712     119.964     295.628     334.446     99.9998     -12.685     22.469     184.955     186.808     4.8     4.49789     97.4952     110.673     147.638     4.8
62.6164     103.806     -1942.11     1948.46     99.9995     63.9479     58.3087     -677.748     683.268     4.8     -1.33143     45.4968     -1264.37     1265.19     4.8
-95.5526     -42.9347     -579.87     597.682     100.006     17.3178     -12.0838     -171.187     172.551     4.8     -112.87     -30.8509     -408.682     425.13     4.8
-89.8586     -74.7663     -30.1039     156.752     100.003     10.9686     -29.3705     17.5514     36.2495     4.8     -100.827     -45.3958     -47.6553     120.503     4.8
-66.7886     -78.7976     708.974     723.404     100.001     -29.6875     -59.3078     633.185     636.667     4.8     -37.1011     -19.4898     75.7886     86.7369     4.8
-89.4141     -55.1789     111.286     182.823     100.001     -3.7217     20.4194     -2.54847     21.4555     4.8     -85.6924     -75.5983     113.834     161.368     4.8
-106.686     -18.7616     110.106     184.005     100.002     -35.2594     28.6889     1.7546     45.7427     4.8     -71.4269     -47.4505     108.351     138.262     4.8
-92.5782     -49.3165     73.2369     162.38     100.003     -72.5824     16.93     46.8618     88.1697     4.8     -19.9958     -66.2465     26.3751     74.2099     4.8
-8.15683     104.561     -941.356     952.445     99.9995     -23.3128     115.414     -660.531     670.961     4.8     15.156     -10.8527     -280.825     281.484     4.8
110.75     -27.8707     26.0512     154.015     99.9982     126.6     -31.7726     34.3927     135.067     4.8     -15.8497     3.90193     -8.34147     18.9488     4.8
50.3503     -97.2107     -326.683     358.759     100.003     11.8095     20.5804     -50.4005     55.9131     4.8     38.5408     -117.791     -276.283     302.846     4.8
51.9545     -100.777     170.388     227.789     100.003     36.006     -79.2184     42.3672     96.902     4.8     15.9485     -21.5586     128.021     130.887     4.8
7.70569     -108.408     727.081     741.929     99.9996     -39.5974     -14.9554     191.521     196.201     4.8     47.3031     -93.4522     535.56     545.728     4.8
40.3222     -91.9308     -6.28395     141.836     100.004     -12.3055     -5.24583     30.6645     33.7978     4.8     52.6277     -86.6849     -36.9484     108.038     4.8
-102.521     -55.1284     211.586     261.378     100     -79.7464     4.12682     70.6425     106.724     4.8     -22.7746     -59.2553     140.943     154.654     4.8
-81.7561     69.796     926.867     938.423     99.9998     -11.1371     -23.361     103.945     107.226     4.8     -70.619     93.1571     822.922     831.197     4.8
-118.231     -0.617414     540.411     562.159     100.001     -44.7896     -45.9285     169.134     180.955     4.8     -73.4417     45.3111     371.277     381.204     4.8
-81.9556     62.1892     -543.778     562.386     99.999     -50.2678     14.284     -84.2449     99.2529     4.8     -31.6878     47.9052     -459.533     463.134     4.8
33.3519     -96.3653     -17.4172     143.881     99.9985     42.0148     -76.9089     -52.711     102.38     4.8     -8.66296     -19.4564     35.2938     41.5005     4.8
-99.4323     28.6965     -194.941     242.306     100.001     -14.4772     -32.1037     -27.7129     45.0697     4.8     -84.9551     60.8001     -167.228     197.237     4.8
22.2366     106.291     260.368     299.304     99.997     30.287     49.9454     38.3114     70.0189     4.8     -8.05048     56.3451     222.057     229.285     4.8
-44.0871     92.3753     -1320.04     1327.78     99.9978     -67.5709     51.5352     -1063.41     1066.81     4.8     23.4838     40.8402     -256.635     260.967     4.8
-64.0584     -86.7465     -414.414     439.736     100.001     -23.9999     -11.332     -14.1925     30.4775     4.8     -40.0585     -75.4144     -400.221     409.258     4.8
77.0165     88.4869     -1079.8     1090.74     100.001     -14.1145     54.1287     -353.491     357.922     4.8     91.131     34.3582     -726.306     732.823     4.8
-66.7867     -82.2514     -284.775     319.879     100.002     -63.4577     -95.1949     -174.638     208.832     4.8     -3.32899     12.9436     -110.136     111.048     4.8
114.079     3.42     -580.126     599.643     99.9971     97.9939     -32.9247     -493.204     503.944     4.8     16.0856     36.3447     -86.9227     95.6989     4.8
92.214     -71.0575     155.653     218.587     99.9992     7.29419     -44.6926     108.844     117.986     4.8     84.9198     -26.3649     46.8096     100.601     4.8
-91.5012     73.3398     -164.901     225.706     99.9977     -6.28395     -23.1164     -18.0551     30.379     4.8     -85.2172     96.4562     -146.846     195.327     4.8
-100.501     60.9743     -150.972     215.895     99.9991     -114.289     52.1924     -95.5711     157.933     4.8     13.7884     8.78197     -55.4012     57.9619     4.8
64.7585     88.8869     -231.723     275.301     100.002     -22.7967     3.07176     -21.2705     31.6955     4.8     87.5552     85.8152     -210.453     243.605     4.8
57.733     -96.8581     -404.455     431.623     100.002     12.3059     -69.9933     -101.085     123.66     4.8     45.4271     -26.8648     -303.37     307.964     4.8
75.9529     -85.3168     1150.95     1160.92     99.9994     56.18     -87.9021     562.513     572.125     4.8     19.7729     2.58529     588.441     588.799     4.8
-107.069     -14.2572     1477.42     1484.74     100     -119.417     7.83185     1119.36     1125.75     4.8     12.3481     -22.089     358.061     358.987     4.8
-80.2412     60.9286     -668.959     683.855     99.9978     -68.8819     87.9079     -550.79     562.019     4.8     -11.3592     -26.9793     -118.169     121.836     4.8
110.583     1.20272     121.589     192.39     100     -14.0288     14.2967     5.05233     21.2078     4.8     124.612     -13.094     116.537     171.182     4.8
114.328     24.5667     -349.306     381.693     100     80.9931     -32.1648     -215.573     232.571     4.8     33.3346     56.7315     -133.733     149.122     4.8
16.622     118.68     191.745     247.24     100.002     57.7845     83.85     124.645     161.026     4.8     -41.1624     34.8298     67.0998     86.2142     4.8
-67.2561     97.1981     132.839     204.003     100.001     -35.1695     51.8572     134.252     148.232     4.8     -32.0866     45.3409     -1.41322     55.7708     4.8
27.8518     -104.589     242.144     283.458     99.9999     -26.8928     1.05672     33.6894     43.3862     4.8     54.7446     -105.646     208.455     240.072     4.8
100.347     36.1029     -675.142     690.789     99.9986     -6.713     28.3643     -66.9307     73.1598     4.8     107.06     7.73856     -608.211     617.629     4.8
-60.0434     -91.0275     39.6544     153.236     100.087     6.12123     -10.0165     -26.5018     29.38     4.8     -66.1646     -81.0111     66.1562     123.856     4.8
40.3642     97.094     -45.5842     152.1     99.9995     -13.1115     19.6549     -52.3409     57.6267     4.8     53.4758     77.4391     6.75664     94.4731     4.8
35.125     95.8555     -627.165     643.241     100.001     33.9115     18.5527     -65.1042     75.8669     4.8     1.21349     77.3028     -562.061     567.374     4.8
36.5825     105.698     587.118     605.985     100.001     22.6942     116.083     565.974     578.221     4.8     13.8883     -10.3844     21.1434     27.7633     4.8
52.2125     -91.6698     594.262     611.782     100.003     61.4045     -11.6928     311.415     317.663     4.8     -9.19203     -79.977     282.847     294.119     4.8
109.388     1.60714     434.148     458.751     100.001     29.8848     4.61825     19.028     36.049     4.8     79.5035     -3.01111     415.12     422.702     4.8
-72.8784     -82.8689     711.492     726.916     100.034     -22.8625     -4.3934     424.709     425.373     4.8     -50.0158     -78.4755     286.784     301.543     4.8
-38.6183     -99.5951     -391.228     417.697     100.002     -46.3378     -59.8949     -110.59     134.118     4.8     7.71945     -39.7002     -280.639     283.578     4.8
-54.8451     82.9088     -344.946     372.652     100     -69.9242     78.5652     -339.361     355.318     4.8     15.0792     4.34357     -5.58515     17.3344     4.8
-42.0029     103.184     48.4131     157.347     100.016     24.5474     27.3526     -12.832     39.2229     4.8     -66.5503     75.8317     61.2451     118.124     4.8
72.4063     75.2452     -89.3278     169.948     99.9917     31.238     93.706     -55.9665     113.631     4.8     41.1682     -18.4608     -33.3613     56.3173     4.8
103.027     -2.44015     238.587     278.468     99.9994     2.19149     -5.84349     -8.46753     11.5624     4.8     100.836     3.40334     247.054     266.905     4.8
97.2621     -17.954     75.7529     159.753     100.001     8.83842     -23.7456     -17.3893     31.103     4.8     88.4237     5.79157     93.1422     128.65     4.8
-117.76     10.9748     -100.043     184.381     99.9992     -116.5     -5.23133     -113.452     162.77     4.8     -1.26041     16.2061     13.4087     21.6116     4.8
-114.1     38.2248     -337.725     372.207     99.9991     -79.8662     59.4569     -302.427     318.432     4.8     -34.2338     -21.2322     -35.298     53.775     4.8
3.38935     -107.203     353.648     382.853     100.03     42.085     -54.3071     256.366     265.456     4.8     -38.6957     -52.8958     97.282     117.397     4.8
-108.37     -38.5501     100.712     182.683     100.001     -24.5025     -19.7101     -17.607     36.3581     4.8     -83.8679     -18.84     118.319     146.325     4.8
51.1311     -93.3787     -70.8772     162.35     100.001     -22.7427     -25.9732     -48.5597     59.7739     4.8     73.8738     -67.4055     -22.3175     102.577     4.8
-96.849     74.4805     48.6839     165.218     99.999     -111.604     72.1417     59.985     145.881     4.8     14.7551     2.33872     -11.3011     19.3374     4.8
-82.2983     -68.8884     401.991     427.92     100.001     -16.7239     -78.1546     231.504     244.959     4.8     -65.5744     9.26618     170.487     182.961     4.8
40.1439     95.8886     -747.344     761.137     100.001     39.7343     39.4803     -609.959     612.545     4.8     0.409597     56.4083     -137.385     148.592     4.8
108.657     -35.6186     314.36     349.137     99.9978     16.8234     31.0417     106.043     111.869     4.8     91.8335     -66.6602     208.317     237.268     4.8
-62.531     88.5267     -733.741     748.414     100.002     -64.1946     6.10252     -301.746     308.597     4.8     1.66365     82.4242     -431.995     439.817     4.8
1.38894     113.926     -84.9963     173.797     99.9996     -41.4986     18.7749     -15.6628     48.4045     4.8     42.8875     95.1512     -69.3336     125.392     4.8
-83.6517     74.7673     1594.66     1601.72     100.006     22.5155     12.9103     219.842     221.421     4.8     -106.167     61.857     1374.82     1380.3     4.8
111.813     12.6316     788.895     803.13     100.001     4.76059     30.319     77.5342     83.5254     4.8     107.053     -17.6874     711.361     719.604     4.8
106.637     16.5807     -74.6927     165.001     99.9995     53.8625     -22.839     7.91933     59.233     4.8     52.7748     39.4197     -82.612     105.768     4.8
-69.6599     78.0782     -151.498     209.523     99.9984     22.2999     35.4954     -56.667     70.6498     4.8     -91.9598     42.5828     -94.8308     138.873     4.8
-65.3944     86.839     743.546     758.076     100.001     13.1256     61.3188     385.944     391.034     4.8     -78.52     25.5202     357.603     367.041     4.8
-118.946     -2.45866     171.004     231.075     99.9969     -25.198     -45.3242     62.0355     80.9979     4.8     -93.7478     42.8655     108.968     150.077     4.8
-60.8317     91.4437     -1487.04     1494.44     100.004     4.12872     44.7389     -985.562     986.597     4.8     -64.9605     46.7047     -501.482     507.847     4.8
115.238     18.6573     -9.97652     154.036     99.9983     42.6249     -2.50018     43.609     61.2203     4.8     72.6133     21.1575     -53.5855     92.8158     4.8
-54.5044     -89.072     -30.3425     147.737     100.005     15.4832     -63.574     3.67054     65.7106     4.8     -69.9876     -25.498     -34.0131     82.0264     4.8
28.9831     -114.627     -115.599     193.242     100     56.7806     -38.3788     -77.1616     103.315     4.8     -27.7975     -76.2483     -38.4372     89.9275     4.8
8.8947     108.84     288.621     324.387     99.9997     8.86574     18.4343     187.45     188.624     4.8     0.0289611     90.4053     101.171     135.763     4.8
101.024     -14.6453     -770.117     783.263     100     30.9133     -52.3858     -401.842     406.448     4.8     70.111     37.7405     -368.275     376.815     4.8
-47.3696     105.54     -128.134     199.501     99.9987     -62.6299     24.1876     -39.1058     77.845     4.8     15.2604     81.3527     -89.028     121.656     4.8
116.435     9.96245     8.31595     154.031     100     70.6833     33.4933     -35.7381     86.1289     4.8     45.752     -23.5309     44.0541     67.9025     4.8
-73.5845     -75.2938     262.492     299.976     100     -24.8871     -90.0464     181.912     204.555     4.8     -48.6974     14.7527     80.5797     95.4212     4.8
-113.155     2.46931     -420.003     446.328     99.9807     -45.0937     41.1233     -272.324     279.12     4.8     -68.0608     -38.654     -147.679     167.208     4.8
-98.9268     -63.3979     40.9072     159.623     100.001     -115.605     -68.8023     43.0242     141.323     4.8     16.6777     5.40438     -2.11706     18.2996     4.8
4.06698     102.403     -198.353     244.636     100     12.743     51.3587     -16.7131     55.6998     4.8     -8.67604     51.0441     -181.64     188.936     4.8
104.119     28.4033     467.519     490.122     99.9918     76.1546     12.1487     441.839     448.545     4.8     27.9647     16.2546     25.6796     41.5778     4.8
-92.7634     58.8811     293.745     329.178     100.001     -77.3577     9.0141     246.71     258.756     4.8     -15.4057     49.867     47.0345     70.4226     4.8
-58.2835     -99.8505     496.683     519.673     99.9988     -64.2249     -114.325     383.816     405.627     4.8     5.9414     14.4744     112.866     114.047     4.8
-74.8156     70.2074     -23.1099     145.122     99.9991     -97.7653     41.8066     -17.6578     107.892     4.8     22.9497     28.4007     -5.45212     37.2298     4.8
-100.237     -18.7211     412.482     436.508     100.001     18.6209     0.865003     31.5882     36.9911     4.8     -118.858     -19.5861     380.894     399.517     4.8
52.1479     89.9609     489.826     510.629     99.9999     32.2942     104.183     454.411     467.343     4.8     19.8537     -14.2217     35.4154     43.2864     4.8
-110.556     -14.9222     73.3891     166.827     99.9999     -125.435     -21.6481     77.7816     149.25     4.8     14.8788     6.72591     -4.39254     17.577     4.8
81.5409     -71.1357     -539.197     558.966     100.002     17.5393     -64.395     -399.731     405.293     4.8     64.0016     -6.74065     -139.466     153.673     4.8
-114.496     14.0235     -12.7223     153.191     99.9986     -87.3563     -16.8437     29.7137     93.919     4.8     -27.1396     30.8672     -42.436     59.2722     4.8
-99.2343     -37.7719     435.159     458.951     99.9914     -39.8672     7.35891     313.695     316.34     4.8     -59.3671     -45.1308     121.465     142.611     4.8
91.1107     65.4663     172.507     228.791     99.9986     -12.0106     21.7351     78.5211     82.4941     4.8     103.121     43.7312     93.9856     146.297     4.8
-104.84     45.4278     1342.75     1351.31     100     -57.6044     -26.4202     685.463     688.403     4.8     -47.236     71.848     657.288     662.906     4.8
84.722     53.5986     372.035     398.071     99.9997     29.1558     70.763     149.601     168.11     4.8     55.5661     -17.1643     222.434     229.961     4.8
-87.2517     63.3266     46.0392     154.088     100.002     -5.50475     50.7997     49.3255     71.1825     4.8     -81.7469     12.527     -3.28636     82.9055     4.8
111.33     22.5738     21.4976     152.86     100     47.0419     14.7168     59.6576     77.5345     4.8     64.2878     7.85705     -38.16     75.3252     4.8
-80.2948     76.4011     -295.01     330.626     99.9897     -63.9938     93.3281     -176.521     209.733     4.8     -16.3009     -16.927     -118.489     120.892     4.8
16.3167     -106.445     -597.235     615.05     99.9985     4.08779     -77.8911     -175.106     191.752     4.8     12.2289     -28.5539     -422.129     423.298     4.8
64.712     -93.0357     2718.89     2723.09     99.9993     -22.0309     -44.3867     719.97     721.69     4.8     86.7429     -48.649     1998.92     2001.4     4.8
-20.9922     -101.911     81.0143     165.492     99.9894     23.8288     5.91459     26.7981     36.6603     4.8     -44.8211     -107.825     54.2162     128.832     4.8
8.32535     -110.538     -142.537     206.41     100     49.1907     -79.1648     -113.966     147.303     4.8     -40.8654     -31.3735     -28.5714     59.107     4.8
-78.6441     66.4958     40.3905     149.12     99.9947     -28.8923     -12.7101     -20.0058     37.6774     4.8     -49.7518     79.2058     60.3964     111.443     4.8
33.5606     100.846     23.1013     147.75     100.001     -30.8975     8.43817     -1.12792     32.4064     4.8     64.4582     92.4082     24.2292     115.344     4.8
-102.778     -21.4208     -96.5765     174.212     100.002     -117.018     -28.9394     -61.7072     135.505     4.8     14.2399     7.51863     -34.8693     38.7068     4.8
-33.6418     -108.763     417.331     443.991     100.008     3.24585     -7.91387     211.991     212.218     4.8     -36.8877     -100.849     205.34     231.773     4.8
11.2017     -103.812     256.328     294.289     99.9981     -21.1014     -106.108     221.11     246.204     4.8     32.3031     2.29584     35.2186     48.0849     4.8
-69.8412     84.8858     721.377     736.524     100     -23.4372     92.6292     568.722     576.712     4.8     -46.4039     -7.74338     152.655     159.812     4.8
-94.8721     -41.4266     1222.43     1230.88     99.9981     -82.9974     -71.4865     856.774     863.761     4.8     -11.8747     30.0599     365.658     367.115     4.8
74.4356     89.2199     820.731     834.926     99.9999     40.1849     82.1701     317.237     330.195     4.8     34.2507     7.0498     503.495     504.73     4.8
-51.9066     98.8467     -36.482     154.26     100.001     7.10248     -9.92972     -27.0428     30.0566     4.8     -59.0091     108.776     -9.43924     124.204     4.8
100.275     55.941     1629.63     1636.73     100.001     30.8181     72.3816     724.136     728.413     4.8     69.4573     -16.4406     905.496     908.318     4.8
-58.1263     105.637     296.406     335.252     99.9985     -84.6286     60.8641     201.161     226.617     4.8     26.5023     44.7725     95.2445     108.635     4.8
-87.2484     -71.5627     -818.64     832.409     99.9987     -79.1475     -80.7339     -466.682     480.205     4.8     -8.10087     9.17113     -351.958     352.204     4.8
18.7681     -109.366     -761.679     776.189     100.004     41.7046     -10.9868     -147.926     154.16     4.8     -22.9366     -98.3791     -613.753     622.03     4.8
105.586     -10.9786     -13.5572     146.472     100.007     38.5787     38.3763     17.7324     57.4328     4.8     67.0077     -49.3549     -31.2896     89.0395     4.8
96.277     69.7754     -75.6101     172.785     99.9996     33.0463     -10.8823     -59.266     68.8911     4.8     63.2307     80.6577     -16.3441     103.894     4.8
-63.2926     81.455     -1387.94     1395.35     100.002     17.2152     52.9083     -431.831     435.427     4.8     -80.5077     28.5467     -956.105     959.925     4.8
94.1863     -71.7739     -357.393     389.553     99.997     25.7644     -71.9915     -255.387     266.631     4.8     68.4218     0.217565     -102.006     122.922     4.8
114.83     -9.74061     -797.625     812.092     100.036     40.4056     44.5662     -315.734     321.45     4.8     74.4248     -54.3068     -481.891     490.643     4.8
108.556     20.9648     -755.459     770.028     99.9996     41.0017     58.4601     -376.942     383.676     4.8     67.5538     -37.4953     -378.518     386.352     4.8
98.735     32.9764     -805.825     818.652     100     26.6858     -11.4162     -49.4349     57.5266     4.8     72.0492     44.3927     -756.39     761.125     4.8
93.156     69.3578     -1474.08     1482.02     100.001     -15.4941     -6.78688     -98.7836     100.336     4.8     108.65     76.1447     -1375.3     1381.69     4.8
-100.058     61.9681     155.468     219.138     99.9984     -26.0627     -27.2352     31.4553     49.3304     4.8     -73.995     89.2033     124.013     169.808     4.8
50.7435     89.656     -217.391     260.522     99.9971     -12.2995     -1.73113     -92.0655     93.0235     4.8     63.043     91.3871     -125.326     167.498     4.8
112.958     34.4217     104.293     186.593     99.9768     17.8277     40.0499     -1.50007     44.1261     4.8     95.1302     -5.62818     105.793     142.467     4.8
-96.0734     -28.3781     65.4426     155.941     99.9967     -49.9424     16.668     -12.8445     54.4067     4.8     -46.131     -45.0462     78.2871     101.534     4.8
-101.034     -23.8885     66.6823     158.824     99.9998     -107.13     -18.2187     19.2946     110.472     4.8     6.09546     -5.66975     47.3877     48.3522     4.8
102.594     53.189     -262.856     304.053     100.001     11.9836     58.5288     -129.113     142.346     4.8     90.6109     -5.3398     -133.742     161.706     4.8
78.5595     75.7007     545.996     565.698     100.001     62.1943     87.8169     525.443     536.371     4.8     16.3652     -12.1162     20.5529     29.3272     4.8
95.6328     -31.6085     289.202     322.153     99.9995     85.6386     -60.587     256.043     276.741     4.8     9.99419     28.9785     33.1592     45.4116     4.8
-4.5238     117.324     -8.90657     154.479     99.9963     -10.7651     -16.3485     1.23412     20.1922     4.8     6.24131     133.672     -10.1407     134.287     4.8
14.6078     118.708     -114.244     193.271     99.9846     36.6042     17.1476     -68.3894     79.5868     4.8     -21.9964     101.561     -45.8548     113.684     4.8
-108.926     -6.44579     -89.2219     172.821     100     -87.5283     -28.5292     -16.4073     93.6341     4.8     -21.3979     22.0834     -72.8146     79.1868     4.8
100.938     -7.29876     -149.239     206.187     99.9944     95.4573     -33.6922     -147.224     178.732     4.8     5.48064     26.3934     -2.01524     27.4545     4.8
-39.5277     -114.577     594.457     614.874     100.002     -63.253     -86.0059     526.939     537.667     4.8     23.7253     -28.5709     67.5177     77.2067     4.8
107.509     -6.34972     472.996     495.303     100.004     -14.8609     15.9814     64.5498     68.3079     4.8     122.37     -22.3311     408.446     426.995     4.8
-55.5024     91.7898     246.812     287.091     99.9975     -49.6073     2.51083     49.0236     69.9539     4.8     -5.89512     89.2789     197.788     217.138     4.8
-107.335     -20.6388     35.3376     152.3     99.9989     -97.0116     25.3594     18.941     102.157     4.8     -10.3238     -45.9982     16.3965     50.1428     4.8
2.36112     -111.393     165.618     223.255     99.9995     -1.45512     -67.7792     165.825     179.212     4.8     3.81624     -43.6134     -0.207437     44.0429     4.8
26.1862     -115.297     -1763.31     1770.1     100.007     -16.2887     -12.6732     -69.8835     73.0252     4.8     42.4749     -102.624     -1693.43     1697.07     4.8
-85.1873     68.9196     136.972     201.91     99.9975     -80.4925     5.39738     53.993     97.1928     4.8     -4.69484     63.5222     82.9786     104.717     4.8
62.7375     -87.0902     1414.56     1422.15     100.005     4.97077     -86.6287     735.242     740.36     4.8     57.7668     -0.461483     679.319     681.788     4.8
111.898     29.6402     -1178.22     1188.11     99.9985     17.6552     45.0698     -230.464     235.541     4.8     94.243     -15.4297     -947.761     952.572     4.8
-104.329     -4.37891     253.8     292.094     100.002     -79.3957     -36.9229     225.758     242.192     4.8     -24.9338     32.544     28.0415     49.9016     4.8
-44.9015     91.8693     -1684.86     1690.92     99.9965     12.9491     76.2303     -711.663     715.867     4.8     -57.8505     15.639     -973.198     975.053     4.8
108.229     -42.3849     -59.9717     164.641     100     102.703     7.23774     -43.1272     111.729     4.8     5.52577     -49.6226     -16.8445     52.9123     4.8
26.7897     -96.0155     -2134.77     2139.43     100.001     -9.36107     14.0193     -615.093     615.343     4.8     36.1507     -110.035     -1519.67     1524.09     4.8
98.6375     -16.8857     -187.834     235.152     100.002     43.5709     -40.7898     -155.864     166.969     4.8     55.0666     23.9041     -31.9705     68.1828     4.8
13.8315     113.384     202.829     253.354     100.008     22.8466     15.4623     0.12049     28.0019     4.8     -9.01511     97.9214     202.709     225.352     4.8
98.8895     -27.0486     -299.195     331.704     99.9953     4.01017     -30.9661     -21.5819     38.2596     4.8     94.8794     3.91755     -277.614     293.445     4.8
40.1504     -93.4533     61.8652     155.476     100     -29.9856     -20.0971     -0.200875     36.4158     4.8     70.1361     -73.3563     62.066     119.061     4.8
102.315     24.7573     -654.53     670.441     99.9993     95.7091     54.271     -569.835     580.38     4.8     6.60598     -29.5137     -84.6945     90.0605     4.8
10.7209     -107.14     -600.503     618.221     100     44.0422     -103.582     -480.904     493.924     4.8     -33.3212     -3.55762     -119.599     124.298     4.8
-91.683     -56.4682     -1161.93     1171.19     100     -19.3334     -69.9135     -528.098     533.078     4.8     -72.3496     13.4453     -633.832     638.108     4.8
-40.0349     -99.2073     -78.7369     166.269     100.004     -27.9641     -15.1891     18.4883     37.1154     4.8     -12.0708     -84.0182     -97.2251     129.153     4.8
34.2889     101.655     -1598.05     1604.76     100.004     43.8541     43.5213     -1264.59     1266.11     4.8     -9.56522     58.1334     -333.46     338.659     4.8
-98.1147     60.5265     -374.166     404.092     100     -110.63     62.6933     -263.727     292.821     4.8     12.5149     -2.1668     -110.439     111.271     4.8
-20.0866     99.2677     0.84562     142.333     100.002     -3.58067     13.2059     -42.1721     44.5953     4.8     -16.5059     86.0617     43.0177     97.7375     4.8
-72.4559     -72.0275     161.49     215.679     100.002     23.502     -20.366     21.0893     37.8803     4.8     -95.9579     -51.6614     140.401     177.799     4.8
56.9406     85.5471     56.4247     154.095     100.005     1.51688     61.9121     68.4859     92.4596     4.8     55.4237     23.6349     -12.0612     61.6353     4.8
-105.855     -35.8703     -235.412     279.127     100.004     -114.788     -16.5122     -143.055     184.219     4.8     8.93258     -19.3581     -92.3575     94.9077     4.8
70.2761     -75.5345     454.288     476.465     99.9857     50.1458     -55.7609     436.156     442.582     4.8     20.1303     -19.7736     18.1315     33.8824     4.8
66.0327     -74.8616     165.496     217.608     99.9991     10.8696     23.1223     49.9375     56.2991     4.8     55.1631     -97.9839     115.558     161.309     4.8
100.811     -10.3426     -392.529     417.55     99.9963     112.5     12.028     -349.986     367.851     4.8     -11.689     -22.3707     -42.5429     49.6993     4.8
-114.116     1.50904     385.44     414.234     100.003     -2.16513     -2.17587     180.836     180.926     4.8     -111.951     3.68492     204.604     233.308     4.8
-46.7071     -89.8518     -55.1693     152.64     100.002     -21.2218     -54.9625     22.8108     63.3609     4.8     -25.4853     -34.8894     -77.9801     89.2788     4.8
24.1823     -102.54     -931.425     942.683     100.001     40.8459     -63.5376     -285.898     295.747     4.8     -16.6637     -39.0019     -645.527     646.936     4.8
-113.908     -3.99241     110.997     187.913     100     -59.8225     -21.1669     0.541106     63.6404     4.8     -54.0859     17.1745     110.455     124.273     4.8
116.46     22.0579     313.018     349.326     99.996     128.979     26.5106     229.608     264.728     4.8     -12.5185     -4.45278     83.4101     84.598     4.8
-80.1722     78.2033     -38.7824     155.072     99.9992     -50.2359     -13.7937     -22.0508     56.7732     4.8     -29.9363     91.997     -16.7316     98.2986     4.8
-118.085     9.66923     -337.85     371.727     100.003     -62.1425     -19.0903     -66.4243     93.0664     4.8     -55.9429     28.7595     -271.426     278.661     4.8
-59.006     91.3685     330.473     361.998     99.9999     17.9422     58.4934     107.39     123.69     4.8     -76.9482     32.8752     223.083     238.308     4.8
49.8064     100.473     -1974.03     1979.74     100.004     48.2587     5.30421     -427.122     429.899     4.8     1.54773     95.1693     -1546.91     1549.85     4.8
56.5873     84.6717     -535.805     554.49     100.005     40.5281     -8.76088     -246.534     250.042     4.8     16.0592     93.4326     -289.271     304.448     4.8
101.154     13.46     -66.9882     157.804     100.006     87.4458     41.0107     -78.5455     124.584     4.8     13.7086     -27.5508     11.5573     33.2202     4.8
-86.0655     -76.3554     -313.758     348.828     99.998     -44.0942     -72.5016     -101.562     132.434     4.8     -41.9712     -3.85381     -212.196     216.395     4.8
-108.297     4.91175     59.7949     159.146     99.9984     -118.582     20.4356     67.9317     138.265     4.8     10.2854     -15.5238     -8.13683     20.8813     4.8
86.735     80.0543     436.255     462.871     100     101.897     89.279     367.663     391.858     4.8     -15.1623     -9.22465     68.5919     71.0132     4.8
-68.3771     -89.9165     -8.23111     151.09     100.001     -37.096     -76.3276     38.2744     93.2201     4.8     -31.2811     -13.5888     -46.5055     57.8702     4.8
-104.698     16.2468     2053.1     2058.27     100     17.9154     4.05332     154.434     155.596     4.8     -122.614     12.1935     1898.67     1902.67     4.8
108.33     24.987     200.534     250.147     100.001     32.2855     57.3667     101.409     120.996     4.8     76.0446     -32.3797     99.1249     129.151     4.8
119.822     4.76467     209.182     261.032     100.001     129.038     1.20056     213.264     249.313     4.8     -9.21565     3.56411     -4.08181     11.7189     4.8
-109.864     -41.1805     -272.247     312.866     100.002     11.7336     12.3828     -58.6346     61.2541     4.8     -121.598     -53.5633     -213.612     251.612     4.8
-40.7957     96.4257     -107.495     180.328     100.005     -15.2231     36.5069     -107.88     115.003     4.8     -25.5726     59.9188     0.385533     65.3254     4.8
82.4052     79.06     -631.553     649.538     99.9969     84.3923     89.4705     -623.141     635.181     4.8     -1.98708     -10.4104     -8.41196     14.3571     4.8
-104.54     -20.9888     -689.392     704.72     99.9952     -9.83452     -31.5565     -366.67     368.188     4.8     -94.706     10.5677     -322.722     336.532     4.8
61.2305     -99.3287     -674.967     692.24     99.9998     19.3774     -100.534     -569.75     578.896     4.8     41.8531     1.20491     -105.217     113.344     4.8
-88.8109     48.1539     274.044     308.717     99.9977     -74.2985     31.0796     274.175     285.799     4.8     -14.5124     17.0743     -0.130993     22.9172     4.8
-104.5     -20.1873     -13.6645     146.676     99.9969     5.14719     24.3936     7.20443     26.391     4.8     -109.647     -44.5809     -20.8689     120.285     4.8
