px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-72.0716     766.526     562.772     953.673     19.0973     245.383     114.357     271.437     -71.6655     760.156     557.606     945.544     18.7182     251.84     119.567     279.668
-474.473     -249.689     -200.05     572.287     -360.702     -314.948     -219.795     526.907     -360.826     -314.4     -219.845     526.71     -474.349     -250.237     -200.001     572.484
251.604     -556.352     314.673     686.931     255.135     -322.847     189.093     452.883     257.061     -326.711     191.268     457.662     249.678     -552.489     312.498     682.153
924.323     -246.445     1033.81     1408.5     49.9282     -6.77667     104.918     116.488     51.4541     -7.93745     104.78     117.226     919.694     -245.248     1029.37     1402.06
28.8446     73.4301     32.1313     85.3197     676.112     653.544     223.954     966.657     14.1386     33.8825     13.4069     39.2239     466.158     452.403     156.64     668.258
6.68115     -1.66082     -11.402     14.1577     978.438     202.158     -13.7209     999.21     216.381     45.8221     -2.13021     221.195     763.189     156.207     -11.8117     779.232
-585.061     593.357     -1015.04     1313.28     -119.069     119.588     -306.339     349.779     -116.158     116.097     -298.342     340.61     -587.972     596.849     -1023.03     1322.45
499.305     -37.4871     310.448     589.162     513.319     0.263687     184.7     545.558     510.261     0.301193     183.527     542.299     492.41     -36.5688     305.154     580.513
491.043     616.457     2220.09     2355.83     106.809     209.57     823.978     856.908     476.597     601.407     2169.68     2301.48     102.357     201.143     790.519     822.143
-720.448     -269.728     -833.823     1134.5     -254.545     -21.6268     -302.983     396.337     -237.131     -20.1312     -282.62     369.543     -723.047     -269.74     -836.527     1138.19
-113.162     273.884     204.585     360.134     -435.669     564.779     442.157     839.231     -77.5861     190.187     140.831     249.147     -433.936     563.87     441.016     837.251
-174.873     13.7367     -178.4     250.238     -839.321     88.308     -1295.12     1545.84     -169.703     13.7002     -173.278     243.055     -844.282     88.3356     -1300.12     1552.78
632.938     -458.737     327.266     847.453     192.204     -109.449     28.7594     223.096     192.917     -110.191     30.3344     224.501     574.159     -415.362     295.696     768.016
363.376     -484.726     -410.605     731.861     216.705     -352.861     -171.847     448.36     136.427     -220.046     -107.079     280.215     367.401     -490.631     -413.574     739.57
428.449     -675.795     369.167     881.235     63.1864     -198.152     135.556     248.304     60.3061     -185.444     127.854     233.25     427.071     -674.027     367.813     878.707
653.42     588.375     378.7     957.382     129.852     57.0003     85.0819     165.446     129.48     56.9875     84.4364     164.861     653.791     588.388     379.346     957.967
355.379     -66.2124     -212.554     419.381     659.986     6.37229     -521.053     840.917     335.712     -61.8901     -200.848     396.107     663.844     5.41096     -523.309     845.403
-333.779     314.795     432.361     630.446     -407.946     386.068     354.348     664.119     -328.78     310.685     426.24     621.564     -392.737     370.175     343.004     639.643
-242.021     -68.7976     -56.9073     258.009     -642.922     -405.34     -178.427     780.71     -469.413     -295.377     -129.067     569.499     -240.896     -68.5115     -56.6207     256.875
299.968     -422.025     -76.1376     523.36     314.875     -376.938     -191.431     527.16     298.792     -420.429     -75.8951     521.376     316.051     -378.534     -191.674     529.144
224.153     -479.336     -162.357     553.525     150.65     -447.581     -37.9531     473.801     127.994     -379.615     -32.3214     402.029     223.243     -476.637     -161.03     550.482
-380.186     -79.9165     -349.826     522.809     -587.211     -223.454     -408.627     749.498     -364.626     -76.5979     -335.5     501.416     -585.458     -221.546     -409.55     748.323
-778.016     307.961     -530.119     990.554     -162.875     62.697     -184.571     254.065     -159.08     61.419     -180.34     248.273     -730.393     288.995     -498.729     930.573
-183.133     736.361     -171.119     777.862     -48.8259     254.154     -134.444     291.679     -44.922     233.478     -121.797     267.346     -182.34     732.776     -171.136     774.349
-77.5813     919.648     -460.769     1031.55     -0.16982     90.2428     -5.66608     90.548     -0.631768     89.0463     -5.78261     89.4376     -77.1194     920.845     -460.652     1032.66
162.909     -149.097     4.27534     220.932     447.667     -667.995     156.155     819.165     163.137     -149.721     4.7128     221.593     447.439     -667.371     155.717     818.503
65.1928     -170.552     193.93     266.402     85.1396     -834.184     684.815     1082.64     61.5788     -163.223     185.399     254.654     85.1756     -832.894     683.628     1080.91
-13.3325     95.6349     0.652374     96.6812     253.417     876.8     28.0957     913.132     -12.3323     96.1543     0.778297     97.1857     252.345     875.15     27.8451     911.274
680.766     579.231     72.8754     896.819     122.898     43.9192     17.5292     131.769     118.392     43.1549     17.0925     127.398     685.468     580.414     72.9907     902.027
-207.289     -471.969     -584.395     779.272     -84.7972     -485.72     -602.91     778.87     -206.518     -470.976     -583.213     777.583     -51.0365     -295.379     -365.568     472.832
-372.169     -808.987     -1685.1     1905.92     -28.473     -116.864     -325.333     346.889     -28.2127     -114.812     -319.153     340.407     -354.871     -772.696     -1611.66     1822.31
726.081     -83.7341     -335.091     804.061     268.596     -71.6096     -203.277     344.408     271.056     -71.2276     -203.822     346.753     723.621     -84.1161     -334.546     801.715
29.79     -939.141     97.7338     944.695     -32.9136     -76.833     1.41958     83.7357     -23.8081     -55.7369     0.582336     60.7806     28.5926     -941.616     97.9675     947.395
-413.351     9.07149     -211.528     464.444     -586.028     159.609     -346.029     699.044     -581.728     158.728     -343.554     694.03     -366.091     8.48734     -188.31     411.832
266.667     -444.172     -868.744     1011.5     153.49     -468.46     -730.849     881.577     266.889     -446.423     -872.295     1015.66     153.267     -466.21     -727.298     877.423
-139.469     614.744     167.512     652.262     3.67256     379.073     142.55     405.036     -138.024     612.85     166.802     650.147     2.94728     376.356     142.039     402.326
-160.64     -123.259     121.826     236.352     -749.596     -326.122     677.273     1061.59     -160.921     -123.258     122.719     237.076     -749.314     -326.122     676.38     1060.87
-609.481     395.227     440.706     849.656     -201.57     200.772     235.051     369.069     -203.3     201.943     235.535     371.059     -607.751     394.056     440.222     847.666
-449.206     44.0114     1033.03     1127.35     -529.442     180.743     1158.67     1286.67     -519.989     177.177     1136.9     1262.71     -457.374     47.1578     1052.22     1148.39
-286.79     587.048     48.8435     655.197     -89.5813     350.388     83.9276     371.3     -283.119     579.728     48.1052     646.978     -90.3556     351.502     84.1344     372.652
7.49867     -27.7267     0.232518     29.1221     -396.915     -911.88     289.447     1035.79     6.04834     -22.1231     0.290726     23.0806     -395.83     -911.14     289.311     1034.89
-33.5152     691.555     -323.056     764.042     27.933     320.387     -72.9557     329.809     -33.574     693.047     -323.11     765.449     27.9918     318.895     -72.9017     328.402
52.033     -532.79     84.3644     541.953     161.211     -452.168     63.2491     484.219     51.3588     -524.724     83.3896     533.83     161.885     -460.234     64.2239     492.342
-731.962     106.101     940.139     1196.21     -260.981     89.7383     448.911     526.98     -658.931     96.2597     847.76     1078.08     -267.191     90.9215     456.536     536.83
-110.151     212.496     -102.759     260.52     -358.132     679.212     -588.575     967.487     -110.053     213.483     -104.594     262.166     -344.269     651.324     -562.993     927.341
65.1597     -42.6522     -190.144     205.531     865.744     -367.192     -1429.85     1711.39     67.8002     -43.6534     -192.972     209.295     863.104     -366.191     -1427.03     1707.62
-5.20799     112.409     -49.738     123.125     251.644     872.486     -199.303     929.678     -3.83393     116.484     -50.7969     127.42     250.269     868.411     -198.244     925.383
-436.305     -182.162     -95.4694     482.372     -490.538     -213.533     -247.337     589.425     -432.306     -180.729     -95.3187     478.244     -494.537     -214.966     -247.488     593.553
-354.634     -93.6342     -5.14484     366.855     -642.049     -47.5873     -124.677     655.789     -350.743     -92.2001     -5.46655     362.834     -575.454     -43.5148     -110.852     587.831
-539.363     428.211     883.72     1120.38     -204.835     267.549     478.091     584.922     -209.816     271.287     486.015     594.978     -534.287     424.438     875.659     1110.16
510.8     257.805     -98.3827     580.587     421.176     139.904     12.3191     444.001     422.719     141.367     11.8878     446.069     443.358     222.686     -86.5619     503.706
-94.1573     34.6777     -32.0536     105.445     -911.576     7.47895     -82.2189     915.32     -90.8195     33.0641     -30.9626     101.664     -914.34     8.8919     -82.7925     918.291
-194.593     193.872     209.638     345.578     -656.162     366.029     561.459     937.969     -521.466     293.768     446.787     747.061     -194.351     192.372     208.506     343.975
689.818     316.606     387.259     852.104     225.501     109.88     52.275     256.282     690.821     317.122     387.441     853.235     224.499     109.364     52.093     255.151
-472.403     -481.954     -56.0356     677.206     -262.437     -211.815     -108.387     354.273     -257.349     -207.061     -106.219     347.008     -477.491     -486.708     -58.2041     684.471
-123.106     -182.86     -21.5544     221.541     -272.324     -753.421     54.8768     803.018     -123.96     -185.523     -21.1288     224.357     -271.677     -751.028     54.508     800.575
88.4346     -12.9244     -122.204     151.474     883.939     257.374     -1143.53     1468.09     93.7996     -11.4465     -129.136     160.279     626.542     182.774     -809.019     1039.55
-760.322     -637.777     1449.22     1756.45     1.58519     -16.4321     24.5584     29.9781     -276.075     -232.172     529.319     640.611     -393.432     -328.438     744.095     903.537
-61.8891     825.379     -166.798     844.349     -46.138     180.535     11.7353     186.769     -46.206     182.988     10.913     189.215     -61.7647     822.682     -166.107     841.62
178.453     -482.392     294.083     592.499     249.653     -427.837     388.114     629.306     250.616     -431.903     390.509     634.028     177.49     -478.325     291.689     587.777
