px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
25.6528     108.774     864.484     880.595     124.999     59.6788     41.3776     630.466     634.653     4.8     -34.026     67.3963     234.018     245.942     4.8
93.6877     41.9958     -243.31     292.175     125.001     62.9005     43.4143     -248.964     260.475     4.8     30.7873     -1.4185     5.65352     31.6997     4.8
76.5879     -89.1514     959.396     974.618     125     69.4971     -73.2442     334.001     348.962     4.8     7.09076     -15.9072     625.395     625.656     4.8
-104.921     9.47047     132.223     210.253     125.001     -3.52715     52.2637     33.7665     62.5072     4.8     -101.394     -42.7932     98.4561     147.745     4.8
-51.4604     -98.6852     368.546     404.774     125.014     -26.5577     8.74128     208.108     210.033     4.8     -24.9027     -107.426     160.438     194.741     4.8
101.882     -15.9691     -303.269     343.85     125.004     35.0599     -24.3915     -11.6691     44.5348     4.8     66.8221     8.42241     -291.6     299.315     4.8
102.775     -11.1492     -67.1683     175.568     125.002     120.846     -18.5741     -19.5978     123.918     4.8     -18.0707     7.4249     -47.5705     51.6495     4.8
-61.3736     92.2648     -1587.6     1596.37     125.007     14.7921     41.5575     -1055.58     1056.51     4.8     -76.1657     50.7073     -532.029     539.861     4.8
63.443     77.595     96.6652     187.124     125.001     74.8169     80.4291     22.9409     112.32     4.8     -11.3739     -2.83409     73.7243     74.8045     4.8
-26.8789     112.083     431.214     463.525     124.999     -24.5002     42.8602     362.372     365.751     4.8     -2.37872     69.2228     68.8414     97.7734     4.8
97.1666     -29.2988     525.406     549.525     125.005     67.9883     -28.9721     107.315     130.389     4.8     29.1783     -0.326775     418.092     419.136     4.8
-19.1023     -100.06     584.88     606.701     124.998     15.5425     -118.963     401.935     419.486     4.8     -34.6448     18.9024     182.945     187.215     4.8
93.7554     -55.8076     -1373.06     1383.05     124.997     17.9032     -4.56142     -23.0415     29.9212     4.8     75.8523     -51.2462     -1350.02     1353.13     4.8
39.5144     93.85     106.913     193.453     124.997     63.6044     0.947802     55.0194     84.2412     4.8     -24.0899     92.9022     51.8934     109.211     4.8
-46.4844     -98.9536     -14.9194     166.737     125.005     -3.46628     15.846     31.3427     35.6163     4.8     -43.0182     -114.8     -46.2621     131.121     4.8
-0.136752     -107.143     328.14     367.125     125     61.618     -48.9487     139.856     160.548     4.8     -61.7548     -58.1943     188.284     206.577     4.8
65.2713     -95.9089     -18.2828     171.505     124.983     -8.07266     25.3421     -12.0163     29.5774     4.8     73.344     -121.251     -6.26659     141.928     4.8
-85.8748     -74.7478     -113.427     203.598     124.999     7.16649     -64.03     -12.462     65.7992     4.8     -93.0413     -10.7178     -100.965     137.799     4.8
102.015     3.73771     1111.02     1122.68     125.01     46.4485     16.6885     117.788     127.801     4.8     55.5663     -12.9508     993.229     994.878     4.8
32.4591     104.812     150.12     224.057     125.004     80.5465     65.7354     97.7951     142.814     4.8     -48.0874     39.0771     52.3252     81.2427     4.8
-8.13468     99.153     -214.517     267.474     125.009     47.664     43.94     -157.344     170.243     4.8     -55.7987     55.213     -57.1726     97.2302     4.8
-92.2526     57.0986     465.861     494.39     125     -65.9612     -26.5278     142.495     159.319     4.8     -26.2915     83.6264     323.366     335.072     4.8
-91.5807     54.0883     -633.46     654.377     125.004     -89.8564     89.5679     -525.627     540.743     4.8     -1.72425     -35.4796     -107.833     113.634     4.8
-59.9606     86.1237     -454.13     482.566     124.994     16.7099     -23.315     -68.7053     74.6074     4.8     -76.6705     109.439     -385.424     407.959     4.8
-58.2313     -99.8255     533.702     560.195     124.998     -68.8748     -123.41     409.298     433.038     4.8     10.6435     23.5849     124.404     127.157     4.8
-85.7128     55.9674     665.303     684.64     124.997     26.1136     40.7034     198.542     204.403     4.8     -111.826     15.264     466.761     480.236     4.8
88.8689     -65.5599     -381.614     416.474     125.001     63.9961     -15.4758     -340.652     346.99     4.8     24.8728     -50.0841     -40.9614     69.4834     4.8
-87.1571     -48.3397     110.007     194.061     125     -66.7497     32.2044     35.3333     82.2443     4.8     -20.4074     -80.5441     74.6737     111.817     4.8
37.3786     -101.976     639.033     660.136     124.985     -24.8482     -52.741     466.711     470.363     4.8     62.2269     -49.2346     172.321     189.773     4.8
76.1891     88.5821     404.241     438.962     125     23.75     98.6881     164.971     193.757     4.8     52.4391     -10.1061     239.27     245.205     4.8
-89.9114     -62.0871     224.8     279.463     125.003     -31.7278     35.8779     41.3561     63.4605     4.8     -58.1836     -97.965     183.444     216.003     4.8
-63.8541     -90.1521     32.776     170.012     125     -26.1387     -40.8511     -47.7479     68.2272     4.8     -37.7154     -49.301     80.5239     101.785     4.8
103.023     50.0306     -1000.2     1014.46     124.993     117.974     64.8597     -954.021     963.485     4.8     -14.9509     -14.8291     -46.1779     50.9791     4.8
-99.1391     -50.5512     -665.121     685.853     124.998     -113.625     -74.4882     -592.126     607.532     4.8     14.4862     23.937     -72.995     78.3207     4.8
47.976     98.3472     331.666     370.945     124.998     61.8056     10.5304     216.108     225.07     4.8     -13.8297     87.8167     115.558     145.876     4.8
-91.1     48.6711     -144.896     217.459     125.001     -91.1926     38.7943     -32.3211     104.349     4.8     0.0926344     9.8768     -112.575     113.109     4.8
106.563     -29.8384     -171.431     239.29     125.001     31.5025     -59.009     -23.9955     71.2271     4.8     75.0603     29.1706     -147.436     168.063     4.8
69.267     -86.0737     197.14     258.256     125     33.9488     18.4671     112.661     119.202     4.8     35.3182     -104.541     84.4796     139.054     4.8
4.38235     -101.557     -42.9869     166.751     125.001     -37.7967     -111.197     -33.0178     122.092     4.8     42.1791     9.63998     -9.96912     44.659     4.8
-99.703     -0.612096     -455.876     483.106     125.009     -63.8655     43.7121     -381.376     389.179     4.8     -35.8375     -44.3242     -74.4997     93.9266     4.8
-101.584     -14.1675     62.9282     173.507     124.999     -55.1679     -42.6224     -21.3405     73.0659     4.8     -46.4164     28.4549     84.2687     100.441     4.8
102.898     -51.535     299.262     344.13     124.997     50.2255     29.5678     50.7797     77.4498     4.8     52.6725     -81.1029     248.482     266.68     4.8
-94.7153     41.771     -642.298     662.486     125     -4.5697     61.3145     -161.05     172.455     4.8     -90.1456     -19.5435     -481.248     490.032     4.8
-64.9053     -90.0438     948.484     963.103     124.998     -10.6957     -22.9786     26.1452     36.7291     4.8     -54.2095     -67.0652     922.338     926.373     4.8
44.3368     109.305     148.064     226.852     125.003     0.316314     90.9242     24.4663     94.2813     4.8     44.0205     18.3808     123.597     132.571     4.8
-47.6424     -93.6694     267.588     313.483     124.998     -76.9125     -103.161     186.626     226.738     4.8     29.27     9.4917     80.9616     86.7448     4.8
-56.447     -84.0937     -77.142     178.421     125     -77.4652     -47.9767     -0.789327     91.2484     4.8     21.0181     -36.1169     -76.3527     87.1721     4.8
-36.2563     105.421     -1907.54     1914.89     125.106     6.91106     66.931     -1627.43     1628.82     4.8     -43.1674     38.4897     -280.115     286.064     4.8
65.4399     89.3351     -157.104     229.282     125.002     -3.84129     -18.1365     -74.6323     77.0501     4.8     69.2812     107.472     -82.4713     152.232     4.8
48.3336     -94.1279     1202.17     1213.27     124.993     -0.719199     -67.7332     238.395     247.878     4.8     49.0528     -26.3948     963.77     965.39     4.8
-18.566     -104.316     402.239     434.335     124.997     -39.1664     -72.161     382.187     390.937     4.8     20.6005     -32.1549     20.0516     43.3984     4.8
92.3075     -72.819     -175.831     245.693     125.002     84.3714     -46.5605     -35.7887     102.909     4.8     7.93611     -26.2586     -140.042     142.784     4.8
-26.8534     -115.84     -502.697     531.484     125.021     -27.6705     -142.046     -400.627     425.991     4.8     0.817109     26.2063     -102.07     105.493     4.8
-53.3983     -101.989     417.75     450.991     125     19.3689     16.0495     117.131     119.897     4.8     -72.7673     -118.039     300.62     331.094     4.8
104.353     -26.0322     84.2417     185.172     124.999     108.497     -63.908     70.4492     144.368     4.8     -4.14384     37.8758     13.7925     40.8047     4.8
103.508     -46.7517     61.2074     179.642     125.001     80.2224     -53.5096     96.5313     136.529     4.8     23.286     6.75784     -35.324     43.113     4.8
-45.6565     97.9211     514.586     540.46     125.001     37.8727     20.3164     77.7818     88.9952     4.8     -83.5292     77.6047     436.804     451.465     4.8
-48.1143     -96.0916     -348.724     385.724     125.003     -27.8724     -79.9192     -82.8168     118.514     4.8     -20.2419     -16.1724     -265.907     267.209     4.8
53.2463     -96.3473     206.245     265.104     125     85.364     -79.5067     194.193     226.588     4.8     -32.1177     -16.8406     12.0519     38.5155     4.8
-46.7728     -97.9007     -537.239     562.161     125.007     -84.3028     -95.6947     -412.527     431.817     4.8     37.53     -2.20608     -124.713     130.344     4.8
-110.722     23.0679     -992.75     1006.96     125.001     -61.1573     18.1522     -154.542     167.26     4.8     -49.5651     4.9157     -838.208     839.7     4.8
-104.479     -53.0141     -181.99     249.943     125     -8.72282     26.0903     1.89473     27.9897     4.8     -95.7558     -79.1044     -183.885     221.954     4.8
26.5109     116.402     3215.05     3219.7     125.008     -12.6722     -22.1356     739.944     740.399     4.8     39.183     138.537     2475.11     2479.3     4.8
-75.3228     -80.2345     36.402     170.461     124.983     -79.6421     -85.3371     69.7828     136.081     4.8     4.31925     5.10261     -33.3809     34.3804     4.8
-99.9413     -37.9652     476.284     503.883     124.986     -34.1112     15.2774     348.427     350.459     4.8     -65.83     -53.2426     127.858     153.424     4.8
69.4491     -99.0472     -669.358     691.592     125     76.0982     -7.74672     -393.721     401.111     4.8     -6.64906     -91.3004     -275.637     290.48     4.8
0.783715     -105.184     -362.343     397.466     124.989     2.27339     -56.3769     -337.968     342.679     4.8     -1.48967     -48.8075     -24.3749     54.7866     4.8
-86.8638     63.2856     42.5229     170.248     125.003     3.69766     56.0303     54.6042     78.4712     4.8     -90.5614     7.25533     -12.0813     91.777     4.8
-54.7507     -98.2997     23.8388     169.864     125.001     -83.4463     -81.6703     -15.8384     117.929     4.8     28.6956     -16.6294     39.6772     51.9355     4.8
-46.7304     -93.0829     -792.064     808.603     125.001     -0.912097     -18.062     -9.28363     20.8876     4.8     -45.8183     -75.021     -782.781     787.716     4.8
64.4739     -92.727     2860.25     2865.21     124.999     -32.0238     -49.2034     756.522     758.812     4.8     96.4976     -43.5236     2103.73     2106.39     4.8
83.4263     68.1596     125.636     207.401     125     45.0949     40.7586     -11.7363     62.0935     4.8     38.3314     27.401     137.372     145.307     4.8
60.1899     82.9915     -550.856     574.089     124.999     -21.6414     37.3823     -58.5071     72.8828     4.8     81.8313     45.6092     -492.349     501.206     4.8
-74.6187     -73.6747     -2056.25     2062.72     125     -63.6621     -102.51     -1867.34     1871.24     4.8     -10.9566     28.8355     -188.917     191.479     4.8
17.1521     101.75     1100.43     1112.3     124.996     -23.9154     59.7978     204.875     214.813     4.8     41.0674     41.9521     895.557     897.492     4.8
96.8687     -40.5113     218.212     272.514     124.993     61.6689     -48.0023     35.0402     85.7796     4.8     35.1998     7.49095     183.171     186.735     4.8
-33.5284     -108.566     443.18     474.287     125.014     7.99397     2.70329     230.035     230.24     4.8     -41.5224     -111.269     213.145     244.047     4.8
58.9874     93.1224     414.943     447.173     125.041     54.8665     41.131     69.3877     97.6718     4.8     4.12092     51.9914     345.555     349.501     4.8
-82.9206     71.0124     -76.3053     182.662     124.998     -81.1158     104.219     -57.1028     143.962     4.8     -1.80481     -33.2064     -19.2025     38.7001     4.8
-83.0958     72.1991     -23.5163     168.218     125.006     -34.9846     -15.5725     35.0641     52.1436     4.8     -48.1112     87.7716     -58.5803     116.074     4.8
42.6385     96.7522     207.315     264.166     125     75.3851     18.4789     113.466     137.557     4.8     -32.7467     78.2733     93.8493     126.609     4.8
85.8596     -48.7003     50.7946     167.177     124.998     52.3497     4.37021     81.5453     97.1198     4.8     33.5099     -53.0705     -30.7507     70.0574     4.8
71.5859     -72.5373     1259.6     1269.89     125     -31.961     -20.858     503.01     504.478     4.8     103.547     -51.6793     756.594     765.408     4.8
-31.2585     106.479     1379.6     1389.69     124.998     -43.5825     130.215     1046.27     1055.25     4.8     12.324     -23.7366     333.337     334.443     4.8
-100.06     19.7516     -725.457     743.179     125     21.2009     4.68815     -290.748     291.597     4.8     -121.261     15.0634     -434.709     451.581     4.8
-105.168     48.9033     140.62     221.025     125.005     -111.953     -5.89112     74.2197     134.535     4.8     6.78462     54.7945     66.3998     86.4895     4.8
-108.923     10.0391     517.279     543.293     124.999     -3.21251     -29.1266     26.7905     39.9931     4.8     -105.711     39.1658     490.489     503.3     4.8
-46.9166     -89.6778     -4.86337     160.912     125.003     32.304     6.02817     12.2699     35.4045     4.8     -79.2206     -95.7059     -17.1333     125.507     4.8
22.2232     -106.507     -783.974     801.297     124.999     4.10967     -103.522     -308.938     325.883     4.8     18.1135     -2.98476     -475.035     475.414     4.8
109.971     -6.66713     86.0584     187.534     125     24.8473     -60.393     40.0141     76.739     4.8     85.1238     53.7259     46.0443     110.796     4.8
67.6017     91.5697     -214.223     272.894     125     46.8298     107.182     -94.9513     150.731     4.8     20.7719     -15.6123     -119.271     122.163     4.8
87.6217     -66.0653     276.721     322.863     124.996     -7.52794     -68.7274     94.0919     116.861     4.8     95.1496     2.66217     182.629     206.002     4.8
-104.103     52.3181     -331.652     373.084     124.997     -0.841906     59.8638     -176.993     186.907     4.8     -103.261     -7.54567     -154.658     186.177     4.8
-99.9996     -19.2259     974.759     988.003     125.002     -44.7273     -37.2801     146.915     158.105     4.8     -55.2723     18.0542     827.844     829.898     4.8
78.3006     71.2411     -1624.87     1633.11     125.006     40.2588     46.4692     -250.551     258.029     4.8     38.0417     24.772     -1374.32     1375.08     4.8
71.9759     92.9711     168.353     240.405     125.011     -5.28162     43.1671     135.96     142.827     4.8     77.2575     49.804     32.3926     97.5781     4.8
-99.6899     61.7959     165.626     238.355     124.997     -26.4742     -37.8894     33.355     57.2021     4.8     -73.2157     99.6853     132.271     181.153     4.8
-73.6678     84.0307     -416.732     449.197     124.999     -45.2057     109.375     -371.134     389.577     4.8     -28.4622     -25.3444     -45.5978     59.6207     4.8
-103.165     36.2639     -27.6932     168.375     125.001     -129.355     14.0341     -13.5131     130.902     4.8     26.1904     22.2298     -14.1801     37.4729     4.8
91.3465     -61.2079     58.8862     176.633     125.064     36.203     35.4979     37.3174     63.1379     4.8     55.1434     -96.7058     21.5687     113.495     4.8
47.2163     -93.1766     466.178     493.806     124.942     -41.2497     -32.3593     113.437     125.059     4.8     88.4659     -60.8173     352.741     368.747     4.8
-78.1883     -82.776     -1230.83     1242.38     124.979     -105.771     -81.2591     -1125.64     1133.53     4.8     27.5823     -1.51687     -105.181     108.854     4.8
-99.1264     4.20686     -97.1425     186.829     124.999     -28.3774     49.9074     0.730209     57.616     4.8     -70.749     -45.7006     -97.8727     129.213     4.8
95.7719     55.8178     228.267     282.878     125.004     -22.7969     18.9744     9.90111     31.6354     4.8     118.569     36.8434     218.366     251.243     4.8
94.2471     -70.3263     -55.4233     180.346     124.999     -27.431     -22.3063     -30.8355     47.1582     4.8     121.678     -48.0201     -24.5878     133.188     4.8
55.7021     92.7657     107.777     197.357     125.002     80.8256     21.3107     82.0306     117.213     4.8     -25.1235     71.455     25.7467     80.1432     4.8
21.6786     104.012     515.842     541.301     124.999     -20.8437     109.559     277.968     299.545     4.8     42.5223     -5.5469     237.874     241.756     4.8
66.1521     -90.3391     188.302     252.23     125.001     -2.52364     9.17883     104.486     105.029     4.8     68.6758     -99.5179     83.8155     147.201     4.8
-1.51693     104.138     -203.106     260.239     125     52.7875     36.3295     -135.804     150.24     4.8     -54.3045     67.8088     -67.3024     109.998     4.8
-69.6996     -74.8001     519.563     544.08     125     -86.8164     -68.3942     244.415     268.284     4.8     17.1168     -6.40598     275.148     275.796     4.8
-109.971     9.3189     389.603     423.788     125.002     -97.1825     6.54738     396.444     408.262     4.8     -12.7882     2.77152     -6.84071     15.526     4.8
0.78976     -114.189     180.942     247.8     124.999     -3.54334     -66.2561     187.536     198.985     4.8     4.3331     -47.9325     -6.59354     48.8141     4.8
-105.979     38.709     -118.261     205.77     125.003     -43.8859     77.4469     -91.367     127.652     4.8     -62.0929     -38.7379     -26.8943     78.1185     4.8
96.5877     62.7366     971.998     986.748     125.004     28.6979     -37.3801     217.413     222.514     4.8     67.8899     100.117     754.585     764.234     4.8
101.694     -7.7548     -413.978     444.303     125.001     112.769     -43.361     -347.43     367.869     4.8     -11.0747     35.6062     -66.5486     76.4343     4.8
87.6064     69.322     195.96     257.885     124.995     65.8631     -15.1385     135.991     151.934     4.8     21.7433     84.4605     59.9685     105.951     4.8
-16.314     -97.7622     -404.262     434.597     124.992     -68.5163     -61.3482     -282.305     296.946     4.8     52.2022     -36.414     -121.958     137.651     4.8
72.9565     -70.2687     -322.953     360.813     125.007     -16.2663     3.36854     -159.895     160.827     4.8     89.2228     -73.6372     -163.058     199.985     4.8
-80.864     -78.0802     -1748.61     1756.68     125     -79.2333     -58.3865     -612.145     620.025     4.8     -1.63069     -19.6937     -1136.47     1136.65     4.8
105.337     -53.8714     -969.35     984.511     124.999     -18.2937     -41.5831     -334.053     337.162     4.8     123.631     -12.2883     -635.297     647.349     4.8
-25.2864     101.231     2085.6     2091.95     125.008     8.49868     -27.5629     431.215     432.205     4.8     -33.7851     128.794     1654.39     1659.74     4.8
-106.18     -25.0229     56.07     175.103     124.967     -34.0875     20.945     -32.6004     51.8313     4.8     -72.0926     -45.968     88.6704     123.272     4.8
84.6387     -69.7239     -524.058     549.806     125     59.948     -100.366     -458.5     473.194     4.8     24.6907     30.6421     -65.5574     76.6119     4.8
98.9089     -27.0548     -327.199     364.962     124.992     1.11089     -37.7078     -21.2781     43.5764     4.8     97.7981     10.653     -305.921     321.385     4.8
-69.5439     -93.4462     -6.68761     170.994     125.003     -41.4607     -122.748     -0.44524     129.651     4.8     -28.0832     29.3019     -6.24237     41.3434     4.8
86.0539     60.8872     780.96     797.884     124.93     7.97783     58.9559     140.372     152.534     4.8     78.076     1.93131     640.588     645.349     4.8
51.3884     -97.4941     15.7538     167.388     124.998     -35.2431     -41.6701     -19.8115     58.2581     4.8     86.6315     -55.8241     35.5653     109.13     4.8
85.3069     -59.8076     -74.0417     178.777     124.999     44.3236     14.6492     -80.74     93.3872     4.8     40.9833     -74.4568     6.69829     85.3894     4.8
113.002     15.8034     -46.0431     175.4     125.004     112.395     -19.0868     -69.0094     133.35     4.8     0.607013     34.8902     22.9663     42.0498     4.8
-115.195     16.6595     -338.494     379.14     124.986     -18.4324     38.6926     -24.0643     49.3862     4.8     -96.7627     -22.0331     -314.43     329.754     4.8
105.311     -15.1121     52.4816     172.332     125.002     106.958     35.2496     28.2003     116.193     4.8     -1.64706     -50.3617     24.2813     56.1394     4.8
-11.2398     -108.146     273.415     319.671     124.946     -45.5318     -22.0568     29.6398     58.832     4.8     34.292     -86.0894     243.776     260.839     4.8
-72.3273     -71.913     174.916     237.959     125.003     33.118     -21.8298     22.3022     45.7577     4.8     -105.445     -50.0832     152.614     192.201     4.8
-107.502     16.5333     -1286.18     1296.81     124.992     4.67293     -6.80593     -668.793     668.861     4.8     -112.175     23.3392     -617.387     627.947     4.8
-105.466     -35.7397     -262.587     311.414     125.006     -125.206     -14.4021     -154.808     199.681     4.8     19.7401     -21.3376     -107.779     111.733     4.8
-52.3055     -87.8522     79.1665     179.851     125.001     12.8421     19.3599     -10.1226     25.792     4.8     -65.1476     -107.212     89.2891     154.059     4.8
-83.7233     74.1272     -120.095     206.29     125.013     -84.9563     104.739     -108.594     173.216     4.8     1.23293     -30.6119     -11.5002     33.0742     4.8
-27.2095     113.127     -714.438     734.564     124.996     -61.0237     110.198     -430.875     448.936     4.8     33.8142     2.92944     -283.563     285.628     4.8
3.11677     102.339     255.413     302.237     125.015     3.22214     -18.6506     115.787     117.422     4.8     -0.105369     120.989     139.626     184.816     4.8
-103.702     -7.7676     804.147     820.422     124.999     -55.3273     57.4444     451.568     458.582     4.8     -48.3748     -65.212     352.579     361.839     4.8
5.35458     110.768     -67.0157     180.038     124.998     -35.9769     18.7831     -67.6989     79.0779     4.8     41.3315     91.9849     0.683197     100.96     4.8
105.111     4.27811     52.5358     171.612     124.996     113.733     44.2332     41.7592     129.069     4.8     -8.62265     -39.9551     10.7765     42.5433     4.8
50.9352     -88.7156     813.923     829.796     125.001     16.419     6.34909     12.7731     22.273     4.8     34.5162     -95.0647     801.15     807.523     4.8
99.5147     -21.0795     -66.5258     174.351     125     73.6072     -68.9078     -64.3348     119.701     4.8     25.9075     47.8283     -2.19105     54.6496     4.8
85.2058     -63.4492     -328.676     367.341     125.001     -27.5462     -36.3334     -121.589     129.945     4.8     112.752     -27.1158     -207.087     237.395     4.8
93.9949     35.4437     -684.434     702.97     125.002     -11.3759     50.9607     -269.81     274.858     4.8     105.371     -15.517     -414.624     428.112     4.8
50.523     101.647     -2093.08     2099.88     125.007     57.7923     1.26543     -451.543     455.254     4.8     -7.26935     100.382     -1641.54     1644.63     4.8
-52.1548     -92.1587     -521.843     546.953     124.998     14.541     -90.1843     -367.926     379.127     4.8     -66.6959     -1.97431     -153.917     167.826     4.8
-118.929     -0.330045     70.1071     186.236     124.999     -22.7184     -55.8754     33.5328     69.1786     4.8     -96.2106     55.5454     36.5743     117.058     4.8
101.173     -39.7918     82.2336     184.941     124.986     -23.0533     -28.3306     36.8387     52.0981     4.8     124.226     -11.4612     45.3948     132.843     4.8
2.92268     -106.111     -143.97     218.219     124.997     -33.8401     -106.247     -60.6516     127.025     4.8     36.7628     0.135887     -83.3181     91.1946     4.8
107.754     40.8388     -0.534853     170.012     125     30.6234     55.5251     -46.6137     78.8461     4.8     77.1309     -14.6864     46.0788     91.1656     4.8
100.833     -39.7902     -241.689     292.898     124.999     -8.93132     -47.3062     -116.601     126.24     4.8     109.764     7.51601     -125.088     166.658     4.8
-102.112     13.0309     17.585     162.895     125.015     -25.2341     43.3094     -38.0977     63.1422     4.8     -76.8779     -30.2785     55.6827     99.7527     4.8
12.6473     -113.147     -2913.64     2918.54     125     3.15217     24.3966     -230.754     232.111     4.8     9.49514     -137.544     -2682.88     2686.43     4.8
-5.86729     114.876     -50.3581     177.18     125.003     44.0557     80.1704     9.03516     92.0482     4.8     -49.923     34.7055     -59.3932     85.1315     4.8
-21.4348     104.051     -31.5944     167.059     124.998     -8.76114     3.45752     -60.5835     61.4988     4.8     -12.6737     100.593     28.989     105.56     4.8
-104.751     44.6229     -2041.01     2048     124.997     -66.5425     18.7561     -375.255     381.6     4.8     -38.2086     25.8668     -1665.75     1666.4     4.8
81.551     68.6887     -307.366     348.522     125     -6.16175     74.3361     -165.004     181.144     4.8     87.7127     -5.64739     -142.362     167.378     4.8
-42.1688     90.6282     -420.091     449.547     124.996     -19.4996     113.16     -385.228     402.007     4.8     -22.6692     -22.5322     -34.8627     47.5399     4.8
-71.2002     74.0598     -1029.71     1042.34     125.006     -82.5261     47.4744     -980.152     984.777     4.8     11.3259     26.5854     -49.5564     57.5668     4.8
83.8372     -86.7638     756.57     776.26     124.997     57.5615     20.0581     335.766     341.288     4.8     26.2757     -106.822     420.804     434.972     4.8
-88.9403     48.2821     312.176     351.169     124.996     -74.2096     28.7447     316.036     325.937     4.8     -14.7307     19.5374     -3.85967     25.2317     4.8
-81.5459     74.4618     -854.758     870.879     125.001     -10.4299     -31.032     -96.6993     102.204     4.8     -71.116     105.494     -758.058     768.675     4.8
68.6691     94.5514     -36.6024     174.987     125.001     103.658     71.2148     -13.0086     126.525     4.8     -34.9884     23.3366     -23.5938     48.4613     4.8
5.96018     -116.744     52.2447     178.939     124.999     45.4957     -121.433     48.9959     138.707     4.8     -39.5355     4.68875     3.24874     40.2322     4.8
31.1697     102.928     336.941     375.126     124.998     -41.821     70.3952     204.96     220.763     4.8     72.9907     32.5329     131.981     154.363     4.8
-99.5052     31.0529     77.0494     180.076     125.001     -3.44887     9.80302     80.7045     81.5123     4.8     -96.0563     21.2499     -3.6551     98.5635     4.8
-83.1673     -76.4658     -48.6941     175.385     125     -47.8681     -12.585     37.5424     62.3074     4.8     -35.2992     -63.8808     -86.2365     113.078     4.8
-36.325     102.904     400.947     433.927     125.001     -76.5951     79.478     337.103     354.746     4.8     40.2701     23.4264     63.8443     79.1809     4.8
-91.5137     61.5905     -593.504     616.473     124.996     -60.2699     -4.51193     -95.5833     113.19     4.8     -31.2438     66.1024     -497.921     503.283     4.8
-84.6388     87.6461     1143.25     1156.5     125.004     -33.2545     83.2881     342.577     354.154     4.8     -51.3843     4.35797     800.674     802.348     4.8
-79.8749     -89.4557     614.043     638.01     125     -83.6226     -40.6164     546.866     554.732     4.8     3.74763     -48.8392     67.1776     83.2778     4.8
85.6549     -56.5918     932.35     946.277     125.002     23.5368     -42.24     97.0602     108.545     4.8     62.1181     -14.3518     835.289     837.733     4.8
43.076     -103.195     -107.893     199.43     125.006     74.595     -22.2101     -68.9058     104.061     4.8     -31.519     -80.9851     -38.9875     95.3682     4.8
9.72933     111.313     621.799     644.006     124.999     58.0104     15.7799     208.928     217.458     4.8     -48.281     95.5326     412.871     426.548     4.8
-71.4412     81.0801     268.549     315.313     125.003     -95.6944     26.5288     205.872     228.621     4.8     24.2531     54.5513     62.6772     86.6921     4.8
-110.089     11.0243     -822.451     839.22     125     -104.045     23.0548     -335.313     351.873     4.8     -6.04389     -12.0306     -487.138     487.347     4.8
-24.5358     -107.723     640.812     662.173     125.007     -35.8797     -64.6763     589.213     593.857     4.8     11.3439     -43.0463     51.5992     68.3168     4.8
-90.0145     52.2175     154.087     224.048     125.002     -106.001     21.3623     60.272     123.889     4.8     15.987     30.8552     93.8151     100.16     4.8
-109.089     33.4053     -7.77861     169.419     125.004     -121.981     -0.296465     19.9034     123.688     4.8     12.8919     33.7018     -27.682     45.7312     4.8
65.5031     77.8835     154.71     223.416     124.992     44.5064     9.58041     143.875     150.983     4.8     20.9967     68.3031     10.8348     72.4334     4.8
-96.6608     -53.5887     126.957     209.664     125.002     -33.3573     -0.164622     121.971     126.541     4.8     -63.3035     -53.4241     4.9869     83.1226     4.8
56.3074     -88.8863     1602.87     1611.18     124.99     34.8206     -51.991     1473.93     1475.27     4.8     21.4869     -36.8952     128.941     135.911     4.8
96.2412     54.9152     1.05543     167.037     124.988     -8.10828     61.0209     7.51267     62.1995     4.8     104.35     -6.10569     -6.45724     104.837     4.8
78.055     73.5612     -855.581     871.29     125.001     106.29     79.5135     -632.221     646.024     4.8     -28.2352     -5.95225     -223.359     225.267     4.8
-52.1527     -97.1486     10.8025     167.031     125     -93.2034     -65.6618     0.772545     114.114     4.8     41.0507     -31.4868     10.03     52.9171     4.8
-101.639     5.90491     -127.119     205.302     124.997     -36.7572     -21.2441     -127.851     134.801     4.8     -64.8818     27.149     0.732389     70.5003     4.8
-97.0088     -25.7523     218.967     271.376     125     -103.818     18.9653     190.159     217.535     4.8     6.8088     -44.7176     28.8072     53.8416     4.8
63.4839     90.9178     -526.741     552.609     124.999     -23.8879     -15.4126     -75.2191     80.5552     4.8     87.3718     106.33     -451.522     472.054     4.8
94.4415     57.3672     395.019     428.807     125.002     -25.3768     -11.4982     76.9572     81.9856     4.8     119.818     68.8654     318.062     346.822     4.8
69.7239     94.9947     -517.24     545.02     125.001     70.6841     3.68415     -141.165     157.988     4.8     -0.960161     91.3106     -376.075     387.032     4.8
-92.932     50.3751     15.8989     164.479     125.007     13.4588     36.9523     -27.9934     48.5106     4.8     -106.391     13.4228     43.8923     115.969     4.8
41.8927     94.3715     -1276.55     1286.8     125.02     9.98858     69.659     -1179.28     1181.39     4.8     31.9041     24.7124     -97.2645     105.414     4.8
-93.2523     -58.5049     -444.242     474.441     124.999     -115.601     -75.3365     -361.751     387.203     4.8     22.3487     16.8316     -82.4904     87.238     4.8
